ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
148,86,156,2019-08-28 00:00:00,7,1000032632,Lindsay Williams,1932-03-14 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,140
149,386,168,2019-04-27 00:00:00,6,1000033020,Art Ferguson,1950-07-28 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,300
150,585,176,2019-03-09 00:00:00,1,1000033219,Jennifer Halladay,1971-12-22 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,RINDA PURE LYCHEE JELLY 25 GM,99,99
151,314,76,2019-11-25 00:00:00,10,1000032947,Roger Barcio,1976-04-26 00:00:00,WA,FRUITS,APPLE,red delicious,159,1590
152,495,112,2019-06-19 00:00:00,1,1000033129,Delfina Latchford,1953-07-26 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,20
153,512,22,2019-10-28 00:00:00,5,1000033146,Dorothy Badders,1946-09-20 00:00:00,NSW,VEGETABLES,CUT VEGETABLES,SWEET CORN SHELLED,20,100
154,204,72,2019-04-06 00:00:00,7,1000032837,Maxwell Schwartz,1947-02-15 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,273
155,91,35,2019-08-25 00:00:00,4,1000032637,Natalie Fritzler,1968-05-18 00:00:00,NT,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,40
156,468,11,2019-11-22 00:00:00,5,1000033102,Marina Lichtenstein,1952-03-09 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GINGER(ADRAKH),99,495
157,50,53,2019-03-14 00:00:00,5,1000032596,Lena Creighton,1975-11-25 00:00:00,VIC,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,160
158,354,173,2019-09-17 00:00:00,9,1000032987,Gary Zandusky,1943-08-16 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE ORANGE BITE CANDY 289 GM,50,450
159,163,33,2019-09-04 00:00:00,1,1000032762,Alice McCarthy,1946-09-02 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,99
160,482,92,2019-11-01 00:00:00,6,1000033116,Harold Dahlen,1941-08-11 00:00:00,NSW,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,,
161,542,130,2019-01-10 00:00:00,1,1000033176,George Zrebassa,1929-08-21 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,100
162,486,147,2019-11-25 00:00:00,7,1000033120,Erica Smith,1972-01-11 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,700
163,58,84,2019-10-22 00:00:00,2,1000032604,Patrick O'Brill,1962-01-28 00:00:00,VIC,FRUITS,CITRUS_FRUITS,jujube(ber),35,70
164,152,82,2019-02-18 00:00:00,5,1000032736,Tom Ashbrook,1971-01-06 00:00:00,WA,FRUITS,BANANA,yellaki,85,425
165,544,105,2019-09-01 00:00:00,2,1000033178,Stuart Calhoun,1990-05-19 00:00:00,QLD,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,378
166,193,114,2019-10-04 00:00:00,10,1000032819,Janet Molinari,1986-11-08 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE JUZT JELLY COLA BOTTLES 72.8 GM,30,300
167,19,80,2019-03-03 00:00:00,3,1000032565,Ritsa Hightower,1949-09-30 00:00:00,NSW,FRUITS,BANANA,banana red,99,297
168,539,14,2019-06-19 00:00:00,4,1000033173,Carl Jackson,1969-07-20 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON GRASS,25,100
169,28,4,2019-09-02 00:00:00,1,1000032574,Karen Ferguson,1988-03-30 00:00:00,NSW,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,68
170,559,39,2019-02-19 00:00:00,3,1000033193,Kelly Andreada,1959-12-12 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,42
171,127,63,2019-04-14 00:00:00,6,1000032673,Katharine Harms,1979-11-12 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,sweet potato,59,354
172,466,129,2019-02-05 00:00:00,5,1000033100,Darren Koutras,1937-12-19 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO STRAWBERRY BABY PULPY FRUIT CHEWS CANDY 150 GM,19,95
173,585,109,2019-03-08 00:00:00,4,1000033219,Jennifer Halladay,1971-12-22 00:00:00,QLD,FRUITS,SEASONAL FRUITS,sun melon,48,192
174,394,6,2019-11-05 00:00:00,1,1000033028,Marc Crier,1965-02-23 00:00:00,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,48
175,190,159,2019-06-21 00:00:00,10,1000032810,Anne Pryor,1983-02-27 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,500
176,120,163,2019-11-03 00:00:00,7,1000032666,Alyssa Tate,1973-01-04 00:00:00,NT,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,350
177,317,7,2019-07-10 00:00:00,6,1000032950,Sarah Jordon,1966-06-09 00:00:00,WA,VEGETABLES,BRINJAL,PURPLE STRIPED BRINJAL (BAINGAN DHARIDAR),48,288
178,64,147,2019-05-21 00:00:00,7,1000032610,Jonathan Doherty,1940-07-01 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,700
179,468,33,2019-04-13 00:00:00,9,1000033102,Marina Lichtenstein,1952-03-09 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,891
180,507,43,2019-05-08 00:00:00,7,1000033141,Lena Radford,1943-11-27 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES, SPINACH (PALAK),10,70
181,251,56,2019-04-20 00:00:00,10,1000032884,Pamela Stobb,1967-08-09 00:00:00,SA,VEGETABLES,SPROUTS AND PEAS,sprouted mixed beans ankruti daane (200gm),32,320
182,356,83,2019-04-10 00:00:00,9,1000032989,Cassandra Brandow,1934-05-12 00:00:00,WA,FRUITS,BERRY,gooseberry(amla),69,621
183,17,102,2019-10-26 00:00:00,5,1000032563,Patrick Jones,1965-07-10 00:00:00,QLD,FRUITS,MELONS,water melon(2.5kg),85,425
184,48,54,2019-06-06 00:00:00,5,1000032594,Scott Williamson,1973-03-24 00:00:00,SA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,160
185,54,164,2019-01-13 00:00:00,8,1000032600,Sheri Gordon,1961-03-24 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,376
186,222,89,2019-06-19 00:00:00,9,1000032855,Sung Chung,1950-12-28 00:00:00,WA,FRUITS,CITRUS_FRUITS,sweet lime,69,621
187,74,150,2019-10-17 00:00:00,6,1000032620,Christopher Martinez,1984-04-14 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,600
188,196,142,2019-03-27 00:00:00,2,1000032827,Joseph Airdo,1983-02-21 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,200
189,141,81,2019-01-04 00:00:00,8,1000032706,Damala Kotsonis,1949-09-07 00:00:00,WA,FRUITS,BANANA,robust,26,208
190,478,94,2019-04-05 00:00:00,8,1000033112,Andy Gerbode,1961-04-16 00:00:00,QLD,FRUITS,IMPORTED_FRUITS,Avacado,399,3192
191,476,29,2019-03-16 00:00:00,1,1000033110,Angele Hood,1964-05-31 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,149
192,35,74,2019-08-18 00:00:00,2,1000032581,Aaron Hawkins,1957-05-27 00:00:00,QLD,FRUITS,APPLE,granny smith,259,518
193,522,132,2019-10-17 00:00:00,10,1000033156,Alejandro Grove,1975-07-09 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,150
194,186,137,2019-10-08 00:00:00,2,1000032803,Mick Hernandez,1954-06-27 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM MANGO CANDY 135 GM,100,200
195,558,16,2019-11-14 00:00:00,1,1000033192,Karen Bern,1982-10-15 00:00:00,WA,VEGETABLES,CUCUMBER AND GOURDS,BOTTLE GOURD (LAUKI),18,18
196,212,29,2019-06-13 00:00:00,9,1000032845,Heather Jas,1985-04-29 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,1341
197,64,86,2019-12-24 00:00:00,2,1000032610,Jonathan Doherty,1940-07-01 00:00:00,NSW,FRUITS,CITRUS_FRUITS,orange(santra),85,170
198,457,53,2019-07-12 00:00:00,2,1000033091,Paul Gonzalez,1941-01-26 00:00:00,QLD,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,64
199,594,161,2019-07-28 00:00:00,7,1000033228,Patrick Ryan,1946-11-10 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,1568
200,181,110,2019-03-17 00:00:00,10,1000032788,Eleni McCrary,1958-06-19 00:00:00,VIC,FRUITS,SEASONAL FRUITS,tender coconut(1 Nos),32,320
201,259,105,2019-10-11 00:00:00,3,1000032892,Maureen Gnade,1957-04-19 00:00:00,WA,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,567
202,9,70,2019-11-23 00:00:00,2,1000032555,Joseph Holt,1958-03-04 00:00:00,NSW,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,218
203,245,116,2019-03-04 00:00:00,7,1000032878,Rick Bensley,1987-04-18 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,210
204,594,67,2019-08-20 00:00:00,8,1000033228,Patrick Ryan,1946-11-10 00:00:00,SA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,448
205,404,58,2019-07-26 00:00:00,7,1000033038,Nicole Fjeld,1931-10-11 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,baby potato,49,343
206,241,2,2019-06-23 00:00:00,2,1000032874,Charles Sheldon,1959-02-22 00:00:00,WA,VEGETABLES,BEANS,CLUSTER BEANS(GOUAR KI PHALI),89,178
207,410,93,2019-10-23 00:00:00,6,1000033044,Brian Thompson,1967-07-10 00:00:00,VIC,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,234
208,370,121,2019-03-26 00:00:00,5,1000033004,Candace McMahon,1967-10-24 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,150
209,116,42,2019-03-26 00:00:00,6,1000032662,Gary McGarr,1961-04-10 00:00:00,SA,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,90
210,178,152,2019-10-10 00:00:00,9,1000032782,Rick Huthwaite,1975-12-01 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,225
211,320,52,2019-04-13 00:00:00,5,1000032953,Dennis Bolton,1976-10-30 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,245
212,181,27,2019-04-23 00:00:00,8,1000032788,Eleni McCrary,1958-06-19 00:00:00,VIC,VEGETABLES,EXOTIC VEGETABLES,CHERRY TOMATO PACK,30,240
213,529,93,2019-05-18 00:00:00,7,1000033163,Sonia Cooley,1947-03-15 00:00:00,QLD,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,273
214,100,47,2019-06-04 00:00:00,1,1000032646,Valerie Mitchum,1977-02-28 00:00:00,SA,VEGETABLES,ONION POTATO AND TOMATO,POTATO (ALOO),150,150
215,203,158,2019-05-17 00:00:00,8,1000032836,Emily Phan,1948-10-12 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL TOFFEE 156.4 GM,50,400
216,590,87,2019-04-24 00:00:00,2,1000033224,John Grady,1983-02-12 00:00:00,QLD,FRUITS,CITRUS_FRUITS,papaya,42,84
217,86,99,2019-09-23 00:00:00,2,1000032632,Lindsay Williams,1932-03-14 00:00:00,WA,FRUITS,IMPORTED_FRUITS,imported orange,149,298
218,439,31,2019-09-11 00:00:00,7,1000033073,Emily Grady,1983-06-27 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,ICEBERG LETTUCE,119,833
219,585,8,2019-12-04 00:00:00,10,1000033219,Jennifer Halladay,1971-12-22 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,780
220,341,54,2019-08-23 00:00:00,4,1000032974,Kristen Hastings,1988-07-17 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,128
221,480,20,2019-12-10 00:00:00,7,1000033114,Tiffany House,1973-08-31 00:00:00,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,308
222,11,6,2019-05-22 00:00:00,6,1000032557,Anthony Jacobs,1984-12-26 00:00:00,QLD,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,288
223,309,102,2019-07-02 00:00:00,8,1000032942,Lena Hernandez,1944-06-26 00:00:00,WA,FRUITS,MELONS,water melon(2.5kg),85,680
224,463,10,2019-10-10 00:00:00,5,1000033097,Roy Phan,1973-09-03 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,175
225,520,72,2019-02-13 00:00:00,6,1000033154,Victor Preis,1957-09-03 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,234
226,70,18,2019-05-20 00:00:00,2,1000032616,Shui Tom,1988-03-11 00:00:00,VIC,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (DESI KHEERA),34,68
227,342,175,2019-03-24 00:00:00,8,1000032975,Cindy Chapman,1947-03-02 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RINDA PUDDING CUP JELLY 80 GM (PACK OF 6),139,1112
228,537,165,2019-07-25 00:00:00,5,1000033171,Steve Nguyen,1956-02-02 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,345
229,133,162,2019-06-20 00:00:00,9,1000032680,Ryan Akin,1983-06-11 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,CAVENDISH & HARVEY BARLEY SUGAR DROPS 200 GM,225,2025
230,537,112,2019-11-18 00:00:00,7,1000033171,Steve Nguyen,1956-02-02 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,140
231,458,138,2019-06-15 00:00:00,1,1000033092,Heather Kirkland,1985-05-03 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM PINEAPPLE SNACK 135 GM,100,100
232,69,80,2019-03-11 00:00:00,7,1000032615,Alan Schoenberger,1968-07-30 00:00:00,SA,FRUITS,BANANA,banana red,99,693
233,527,173,2019-10-09 00:00:00,4,1000033161,Brian Dahlen,1965-11-07 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE ORANGE BITE CANDY 289 GM,50,200
234,282,165,2019-10-04 00:00:00,6,1000032915,Maribeth Schnelling,1954-11-18 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,414
235,434,58,2019-01-03 00:00:00,1,1000033068,Gary Hansen,1950-12-05 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,baby potato,49,49
236,120,1,2019-03-12 00:00:00,1,1000032666,Alyssa Tate,1973-01-04 00:00:00,NT,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,49
237,290,111,2019-12-03 00:00:00,10,1000032923,Helen Wasserman,1942-10-25 00:00:00,VIC,FRUITS,SEASONAL FRUITS,pomigranate kesar,99,990
238,192,35,2019-04-22 00:00:00,2,1000032815,Bart Folk,1944-08-14 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,20
239,282,140,2019-10-11 00:00:00,5,1000032915,Maribeth Schnelling,1954-11-18 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,50
240,419,161,2019-04-24 00:00:00,6,1000033053,Erica Hernandez,1947-09-11 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,1344
241,342,152,2019-09-05 00:00:00,4,1000032975,Cindy Chapman,1947-03-02 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,100
242,508,8,2019-12-18 00:00:00,2,1000033142,Tracy Hopkins,1967-12-08 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,156
243,27,108,2019-03-17 00:00:00,2,1000032573,Eugene Barchas,1978-07-17 00:00:00,NSW,FRUITS,SEASONAL FRUITS,sapota,49,98
244,360,142,2019-09-18 00:00:00,2,1000032993,Bill Stewart,1957-11-16 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,200
245,4,3,2019-02-11 00:00:00,7,1000032550,Katherine Murray,1978-05-16 00:00:00,VIC,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,413
246,15,136,2019-03-03 00:00:00,9,1000032561,Ben Peterman,1962-02-20 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY OATS & CHOCOLATE GRANOLA BAR 21 GM,25,225
247,48,121,2019-06-09 00:00:00,3,1000032594,Scott Williamson,1973-03-24 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,90
248,504,147,2019-01-13 00:00:00,9,1000033138,Stephanie Ulpright,1961-11-21 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,900
249,520,144,2019-01-12 00:00:00,2,1000033154,Victor Preis,1957-09-03 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,100
250,270,41,2019-12-07 00:00:00,2,1000032903,Karen Carlisle,1974-12-26 00:00:00,SA,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,20
251,550,85,2019-10-17 00:00:00,3,1000033184,Toby Ritter,1984-04-04 00:00:00,WA,FRUITS,CITRUS_FRUITS,kinoo orange,49,147
252,427,157,2019-03-03 00:00:00,9,1000033061,Frank Merwin,1935-03-26 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,450
253,268,75,2019-04-08 00:00:00,3,1000032901,Pauline Chand,1971-02-02 00:00:00,WA,FRUITS,APPLE,kinnaur,149,447
254,161,154,2019-03-04 00:00:00,3,1000032760,Nat Carroll,1953-06-04 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC PEACH AND PASSION FRUIT FLAVOURED MINTS 10.2 GM,10,30
255,215,46,2019-02-14 00:00:00,2,1000032848,Mitch Willingham,1954-03-24 00:00:00,WA,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,590
256,16,123,2019-01-03 00:00:00,10,1000032562,Thomas Boland,1952-01-10 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,200
257,229,5,2019-02-28 00:00:00,2,1000032862,Emily Ducich,1988-04-06 00:00:00,SA,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,76
258,463,11,2019-10-03 00:00:00,4,1000033097,Roy Phan,1973-09-03 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GINGER(ADRAKH),99,396
259,358,166,2019-02-11 00:00:00,2,1000032991,Scot Coram,1977-01-04 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MALA'S LITCHI MELTIES 300 GM,69,138
260,216,54,2019-03-20 00:00:00,5,1000032849,Kelly Collister,1970-07-06 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,160
261,65,120,2019-05-09 00:00:00,10,1000032611,Dave Kipp,1961-03-31 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,300
262,423,113,2019-03-19 00:00:00,5,1000033057,Dorris liebe,1960-10-20 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,100
263,505,121,2019-12-24 00:00:00,3,1000033139,Thomas Brumley,1957-01-08 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,90
264,405,26,2019-06-11 00:00:00,3,1000033039,Rob Haberlin,1954-12-20 00:00:00,VIC,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,447
265,327,150,2019-07-13 00:00:00,6,1000032960,Mike Gockenbach,1968-11-20 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,600
266,445,108,2019-05-05 00:00:00,2,1000033079,Clay Ludtke,1951-01-08 00:00:00,QLD,FRUITS,SEASONAL FRUITS,sapota,49,98
267,57,67,2019-04-02 00:00:00,8,1000032603,Mitch Webber,1960-02-01 00:00:00,VIC,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,448
268,211,37,2019-04-18 00:00:00,4,1000032844,Nicole Hansen,1932-10-10 00:00:00,SA,VEGETABLES,LEAFY VEGETABLES,CURRY LEAVES,5,20
269,215,39,2019-09-20 00:00:00,4,1000032848,Mitch Willingham,1954-03-24 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,56
270,26,58,2019-06-14 00:00:00,2,1000032572,Phillip Breyer,1970-10-01 00:00:00,NSW,VEGETABLES,ROOTY VEGETABLES,baby potato,49,98
271,480,165,2019-11-20 00:00:00,1,1000033114,Tiffany House,1973-08-31 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,69
272,473,123,2019-02-09 00:00:00,6,1000033107,Cyma Kinney,1946-01-07 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,120
273,514,155,2019-12-15 00:00:00,1,1000033148,Matt Abelman,1952-10-07 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,10
274,414,29,2019-11-19 00:00:00,2,1000033048,Quincy Jones,1990-08-10 00:00:00,VIC,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,298
275,453,128,2019-03-18 00:00:00,9,1000033087,Matt Collins,1988-02-22 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,441
276,476,41,2019-12-04 00:00:00,9,1000033110,Angele Hood,1964-05-31 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,90
277,571,89,2019-03-10 00:00:00,2,1000033205,MaryBeth Skach,1935-08-07 00:00:00,QLD,FRUITS,CITRUS_FRUITS,sweet lime,69,138
278,300,84,2019-12-28 00:00:00,9,1000032933,Brian Stugart,1970-02-03 00:00:00,WA,FRUITS,CITRUS_FRUITS,jujube(ber),35,315
279,33,3,2019-10-14 00:00:00,6,1000032579,Dave Poirier,1968-08-29 00:00:00,WA,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,354
280,271,108,2019-01-16 00:00:00,3,1000032904,Duane Benoit,1972-05-07 00:00:00,WA,FRUITS,SEASONAL FRUITS,sapota,49,147
281,209,55,2019-01-27 00:00:00,3,1000032842,Michelle Tran,1983-12-27 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,96
282,414,112,2019-03-18 00:00:00,1,1000033048,Quincy Jones,1990-08-10 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,20
283,280,44,2019-04-08 00:00:00,1,1000032913,Corey Catlett,1945-01-08 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,19
284,262,62,2019-10-03 00:00:00,3,1000032895,Henia Zydlo,1953-09-24 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,delhi carrot,49,147
285,288,155,2019-07-14 00:00:00,2,1000032921,Clay Cheatham,1974-01-05 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,20
286,140,131,2019-07-02 00:00:00,8,1000032700,Sean O'Donnell,1965-08-27 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,120
287,589,94,2019-12-15 00:00:00,2,1000033223,Steve Carroll,1932-12-20 00:00:00,QLD,FRUITS,IMPORTED_FRUITS,Avacado,399,798
288,532,122,2019-03-20 00:00:00,2,1000033166,Ivan Gibson,1980-12-22 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA STRAWBERRY CANDY 36 GM (STICK),30,60
289,444,156,2019-06-28 00:00:00,1,1000033078,Darren Budd,1956-07-18 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,20
290,172,93,2019-11-14 00:00:00,5,1000032773,Nathan Mautz,1972-04-04 00:00:00,VIC,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,195
291,361,77,2019-08-10 00:00:00,10,1000032994,Jack Lebron,1977-10-09 00:00:00,NSW,FRUITS,APPLE,royal gala,179,1790
292,498,38,2019-07-22 00:00:00,4,1000033132,Mark Haberlin,1976-06-05 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,80
293,61,35,2019-11-22 00:00:00,3,1000032607,Michael Stewart,1947-10-21 00:00:00,SA,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,30
294,343,6,2019-02-07 00:00:00,6,1000032976,Larry Tron,1980-06-23 00:00:00,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,288
